,id,title,release_date,genres,original_language,vote_average,vote_count,popularity,overview,runtime
92,964426,Gold Run,2022-12-15,"['War', 'Action', 'Adventure', 'Thriller']",Norwegian,6.8,33,220.971,"Fredrik isn’t the bravest of men, but now he is faced with a great responsibility and an enormous task - to get the entire Norwegian gold reserve away from the Nazis during the invasion of Norway.",117
93,724495,The Woman King,2022-09-16,"['Action', 'Drama', 'History']",English,7.8,1445,227.376,"The story of the Agojie, the all-female unit of warriors who protected the African Kingdom of Dahomey in the 1800s with skills and a fierceness unlike anything the world has ever seen, and General Nanisca as she trains the next generation of recruits and readies them for battle against an enemy determined to destroy their way of life.",135
94,1013860,R.I.P.D. 2: Rise of the Damned,2022-11-15,"['Action', 'Comedy', 'Fantasy', 'Crime']",English,6.6,462,206.501,"When Sheriff Roy Pulsipher finds himself in the afterlife, he joins a special police force and returns to Earth to save humanity from the undead.",102
95,829410,Sick,2022-09-11,"['Horror', 'Thriller']",English,6.3,132,206.397,"In the midst of the pandemic, college student Parker and her best friend Miri decide to self-quarantine at her family's lake house, where they will be alone — or so they think.",83
96,1058732,The Simpsons Meet the Bocellis in Feliz Navidad,2022-12-15,"['Animation', 'Family', 'Comedy']",English,5.2,36,194.059,"This Christmas, Homer surprises Marge with the ultimate gift: an unforgettable performance from Italian opera superstar Andrea Bocelli and his children Matteo and Virginia.",4
97,1101799,Queens on the Run,2023-04-14,"['Comedy', 'Action']",Spanish,7.0,83,204.485,"When four women finally take the road trip they planned in high school, they have no idea of the things they'll bump into sometimes literally.",96
98,873256,"Kiss, Kiss!",2023-04-26,"['Romance', 'Comedy']",Polish,6.9,15,361.9,"Convinced he can charm any woman, a tenacious flirt sets his sights on a headstrong bride-to-be engaged to the son of an ambitious politician.",0
99,876969,Assassin Club,2023-02-24,"['Action', 'Thriller']",English,7.1,35,355.636,"In this world of contract killers, Morgan Gaines is the best of the best. When Morgan is hired to kill six people around the world, he soon discovers all the targets are also assassins unknowingly hired to kill each other.",113
100,916224,Suzume,2022-11-11,"['Animation', 'Drama', 'Adventure', 'Fantasy']",Japanese,8.0,328,191.196,"Suzume, 17, lost her mother as a little girl. On her way to school, she meets a mysterious young man. But her curiosity unleashes a calamity that endangers the entire population of Japan, and so Suzume embarks on a journey to set things right.",123
101,850871,Sayen,2023-03-03,['Action'],Spanish,6.2,76,200.093,"Sayen is hunting down the men who murdered her grandmother. Using her training and knowledge of nature, she is able to turn the tables on them, learning of a conspiracy from a corporation that threatens her people's ancestral lands.",94
102,988233,Hex,2022-11-01,"['Action', 'Horror', 'Thriller']",English,5.9,66,205.478,"Following a mysterious disappearance on a jump, a group of skydivers experiences paranormal occurrences that leave them fighting for their lives.",88
103,453395,Doctor Strange in the Multiverse of Madness,2022-05-04,"['Fantasy', 'Action', 'Adventure']",English,7.4,7372,203.873,"Doctor Strange, with the help of mystical allies both old and new, traverses the mind-bending and dangerous alternate realities of the Multiverse to confront a mysterious new adversary.",126
104,551271,Medieval,2022-09-08,"['Action', 'Drama', 'History']",English,7.2,374,183.271,The story of 14th century Czech icon and warlord Jan Zizka who defeated armies of the Teutonic Order and the Holy Roman Empire.,126
105,899112,Violent Night,2022-11-30,"['Action', 'Comedy', 'Crime', 'Thriller']",English,7.5,1399,187.063,"When a team of mercenaries breaks into a wealthy family compound on Christmas Eve, taking everyone inside hostage, the team isn’t prepared for a surprise combatant: Santa Claus is on the grounds, and he’s about to show why this Nick is no saint.",112
106,324552,John Wick: Chapter 2,2017-02-08,"['Action', 'Thriller', 'Crime']",English,7.3,11464,187.39,"John Wick is forced out of retirement by a former associate looking to seize control of a shadowy international assassins’ guild. Bound by a blood oath to aid him, Wick travels to Rome and does battle against some of the world’s most dangerous killers.",122
107,385128,F9,2021-05-19,"['Action', 'Adventure', 'Crime', 'Thriller']",English,7.2,6228,190.163,Dominic Toretto and his crew battle the most skilled assassin and high-performance driver they've ever encountered: his forsaken brother.,143
108,573171,A Frozen Rooster,2022-12-14,"['Animation', 'Adventure', 'Comedy', 'Family']",Spanish,7.8,281,187.503,"Follow the adventures of Toto and his family, who will have to travel to the South Pole to fulfill their promise to return a polar bear and some Spanish penguins to their home. In order to fulfill the promise, they will have to overcome some obstacles that will teach them how important teamwork is.",91
109,1016121,Beautiful Disaster,2023-04-04,"['Romance', 'Drama', 'Comedy']",English,5.6,67,176.549,"Bad-boy Travis is exactly what college freshman Abby needs and wants to avoid. He spends his nights fighting in underground boxing matches, and his days as the ultimate college campus charmer. But Abby wants nothing to do with Travis. Intrigued by Abby’s resistance, Travis offers her a simple bet: if he loses his next fight, he must remain sex-free for a month. If he wins, Abby must live in his apartment for the same amount of time. Either way, Travis has no idea that Abby’s dark past is about to emerge, and he may have finally met his match.",96
110,772515,Huesera: The Bone Woman,2023-02-10,"['Drama', 'Horror', 'Mystery']",Spanish,5.8,194,164.652,"Valeria's joy at becoming a first-time mother is quickly taken away when she's cursed by a sinister entity. As danger closes in, she's forced deeper into a chilling world of dark magic that threatens to consume her.",93
111,414906,The Batman,2022-03-01,"['Crime', 'Mystery', 'Thriller']",English,7.7,7894,193.575,"In his second year of fighting crime, Batman uncovers corruption in Gotham City that connects to his own family while facing a serial killer known as the Riddler.",177
112,585511,Luck,2022-08-05,"['Animation', 'Adventure', 'Comedy', 'Fantasy']",English,7.9,1250,176.339,"Suddenly finding herself in the never-before-seen Land of Luck, the unluckiest person in the world must unite with the magical creatures there to turn her luck around.",105
113,842544,Transfusion,2023-01-05,['Crime'],English,6.4,163,236.871,"Ryan Logan, a former Special Forces operative, is battling to cope with life after the loss of his wife.  He is thrusted into the criminal underworld to keep his only son from being taken from him.",105
114,846433,The Enforcer,2022-09-22,"['Action', 'Crime', 'Drama', 'Thriller']",English,7.4,302,189.543,"A noir thriller set in Miami, the film follows an enforcer who discovers his femme fatale boss has branched out into cyber sex trafficking, putting a young runaway he’s befriended at risk. He sacrifices everything to save the young girl from the deadly organization he’s spent his life building.",91
115,993621,The Stranger in Our Bed,2022-08-26,"['Thriller', 'Mystery']",English,6.2,27,184.122,A newly married woman leaves her wealthy husband for a lover who mysteriously disappears. Things start to unravel and become life-threatening on a trip to the husband's family estate.,90
116,937278,A Man Called Otto,2022-12-28,"['Comedy', 'Drama']",English,7.9,1129,194.447,"When a lively young family moves in next door, grumpy widower Otto Anderson meets his match in a quick-witted, pregnant woman named Marisol, leading to an unlikely friendship that turns his world upside down.",126
117,384018,Fast & Furious Presents: Hobbs & Shaw,2019-08-01,"['Action', 'Adventure', 'Comedy']",English,6.9,6308,200.003,"Ever since US Diplomatic Security Service Agent Hobbs and lawless outcast Shaw first faced off, they just have traded smack talk and body blows. But when cyber-genetically enhanced anarchist Brixton's ruthless actions threaten the future of humanity, they join forces to defeat him.",137
118,947938,Dolphin Boy,2022-04-07,"['Animation', 'Adventure', 'Fantasy', 'Comedy']",Russian,6.6,54,165.773,"When a plane crashes at sea, dolphins rescue a little boy and raise him as family. He lives a carefree life beneath the waves until an evil monster seizes power over the underwater world. The boy is banished to dry land, where a kind-hearted captain takes him in. With the captain’s help, the boy sets out on a journey to solve the mystery of his true identity.",90
119,931954,Venus,2022-12-02,"['Drama', 'Horror', 'Thriller']",Spanish,5.6,87,183.23,"Lucía, a club dancer on the run, takes refuge in a sinister building on the outskirts of Madrid where her sister Rocío lives with her daughter Alba.",101
120,299536,Avengers: Infinity War,2018-04-25,"['Adventure', 'Action', 'Science Fiction']",English,8.3,26811,205.036,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",149
121,49046,All Quiet on the Western Front,2022-10-07,"['Drama', 'War', 'History']",German,7.8,2629,167.289,"Paul Baumer and his friends Albert and Muller, egged on by romantic dreams of heroism, voluntarily enlist in the German army. Full of excitement and patriotic fervour, the boys enthusiastically march into a war they believe in. But once on the Western Front, they discover the soul-destroying horror of World War I.",147
